MANDT;ID;NAME;FORM;STREET;POSTBOX;POSTCODE;CITY;COUNTRY;REGION;TELEPHONE;CUSTTYPE;DISCOUNT;LANGU;EMAIL;WEBUSER
100;00000132;Zebra Supplies;;100 Stevens Drive;100;;Philadelphia;US;PA;610-595-4900;B;000;E;;
100;00000133;Zebra Supplies;;Five Westbrook Corporate Cente;100;;West Chester;US;IL;708-947-3400;B;002;E;;
100;00000134;Zebra Supplies;;6 Concourse Parkway;100;;Atlanta;US;GA;770-353-2900;B;012;E;;
100;00000135;Zebra Supplies;;950 Tower Lane;2127;;Foster City;US;CA;415-637-1655;B;011;E;;
100;00000136;Aztec Supplies;;950 Winter Street;100;;Waltham;US;MA;617-672-6500;B;011;E;;
100;00000137;Farm Products Inc.;;312 Walnut Street;100;;Cincinnati;US;OH;513-977-5400;B;007;E;;
100;00000138;Colinas Maintenance Corp.;;600 Las Colinas Blvd.;100;;Irving;US;TX;214-868-2000;B;020;E;;
100;00000139;Schwartz Brothers;;301 Pine Street;;19341;Exton;US;PA;;B;005;E;;
100;00000140;Destec Office Supplies;;2500 City West Blvd.;100;;Houston;US;TX;713-917-5200;B;005;E;;
100;00000141;Irvine Plant 3000;;1801 Von Karman Ave;100;;Irvine;US;CA;714-622-2200;B;011;E;;
100;00000142;Bellevue Plant 4000;;800 Bellevue Way;100;;Bellevue;US;WA;206-462-6395;B;007;E;;
100;00000143;Infix Co.;;365 E. Evelyn Av.;;94221;San Mateo;US;;415 - 521 3318;B;005;E;;
100;00000144;Pyramid Systems;;3912 N. First Av.;;94105;Santa Clara;US;;408 - 364 3224;B;000;E;;
100;00000145;TetPak Inc.;;333 West Wacker Drive;;60606;Chicago, IL;US;;312 - 553 9200;B;000;E;;
100;00000146;Mitch & Collins;;Divisadero Str. 143;;7925;Woodstock;ZA;;448 - 4527;B;002;E;;
100;00000147;London Supplying Plant;;Lancaster drive 234;;20001;London;GB;;;B;003;E;;
100;00000148;CINSA;Firma;Tettnager streetse 34;;88214;Ravensburg;DE;;;B;015;E;;
100;00000149;D. & P. Forbes;;2303 Jackson Av.;;M4T 1E3;Toronta, Ontario;CA;;416 - 492 4411;B;020;E;;
100;00000150;Anda El Eid;;Paddington Lane;;1200;Abu Dhabi;AE;;6067235;B;002;E;;
100;00000151;Hatushiba co.ltd;;maruniuchi,1-2-3;;100;Chiyodaku, Tokyo;JP;;;B;005;J;;
100;00000153;Noe Food Company;;100 Stevens Drive;477;19113;Lester;US;PA;610-555-1212;B;003;E;;
100;00000154;Anita Acht;Frau;Asternstr. 1;;65189;Wiesbaden;DE;;;P;012;D;;
100;00000155;Hanley Supply House;;5 Westbrook Corporate Center;60154;60154;Westchester;US;;;B;005;E;;
100;00000156;Porto Leather Supplier;;Mainstreet 1;1111;1234;Porto;PT;;;B;015;E;;
100;00000157;Aluminium-Recycling GmbH;;Schmelzweg 33;;43556;Wuppertal;DE;;;B;010;D;;
100;00000158;SAPSOTA AG;;Industriepark;;32190;Nordenham;DE;;;B;010;D;;
100;00000159;Harley Accessories Produc;;Street 1;111;1234;Porto;PT;;;B;000;E;;
100;00000160;AC-Schulung;Firma;Neurottstr. 16;;69190;Waldorf;DE;;;B;000;D;;
100;00000161;Becker AG;Firma;Markstr. 1;;68344;Mannheim;DE;;;B;000;D;;
100;00000162;Schwarz Konstruktionen Gm;Firma;Bahnhofsstr. 243;;69190;Walldorf;DE;;;B;000;E;;
100;00000163;Meyer Elektro-Installatio;;Waldstr. 23;;64321;Lorch;DE;;;B;000;D;;
100;00000164;Hellweger;Firma;Dammallee 24;;20000;Hamburg;DE;;;B;004;D;;
100;00000165;Chris Miller;Frau;Gartenstr. 46;;76031;Karlsruhe;DE;;0721/12 12 12;P;005;D;;
100;00000166;Buffetti S.p.A.;Spett.le;Via D'azeglio, 8;20100;20100;Milano;IT;MI;;B;002;I;;
100;00000167;SAP ITALIA SPA;SPETTABILE;Viale Colleoni 19;20041;20041;Agrate Brianza;IT;MI;;B;005;I;;
100;00000168;IBM of Portugal;;Estrada do Casal Garcia, 11;245677;2700;Lisboa;PT;;;B;002;P;;
100;00000169;Hewlett Packard;;Estrada do Picasso;789688;2800;Lisboa;PT;;;B;007;P;;
100;00000170;Lieferanten GmbH;;Mandelweg 9;;20000;Hamburg;DE;;;B;015;D;;
100;00000171;Kenneth K. Krediman;Firma;Hinter den Verbindlichkeiten 1;;12345;Heidelberg;DE;;;B;005;D;;
100;00000172;John Smith;;5 Westbrook Center;60164;;Oakbrook;US;IL;;P;015;E;;
100;00000173;Frank Abbott;;123 Main Street;92715;;Irvine;US;CA;714-622-4567;P;015;E;;
100;00000174;Linda Smythe;;1905 Midwest Club;60521;;Oakbrook;US;IL;708-655-3137;P;000;E;;
100;00000175;Karen Mitchell;;2135 Halsted;60656;;Chicago;US;IL;312-323-5600;P;005;E;;
100;00000176;Douglas Olson;;9999 Hillsdale Ave.;60122;;Oak Park Heights;US;IL;;B;002;E;;
100;00000177;Jean Cosman;;1234 Jones Ave;N0P 4K4;;Kitchener;CA;ON;;P;020;E;;
100;00000178;Tom Peterson;;Philadelphia Square 7;;19111;Pascadenia;US;;;P;020;E;;
100;00000179;Brower & Co;;Bachstr. 100;;12345;Pittsburg;DE;;;B;000;D;;
100;00000180;MotoLux;Firma;Industriestr. 1;;68135;Mannheim;DE;;;B;000;D;;
100;00000181;Rasch Gruppe 99 KFZ-Zubeh;Firma;Daimlerstr. 123;;69134;Heidelberg;DE;08;;B;002;D;;
100;00000182;C.E.B Berlin;Firma;Jacoballe 23;8999;10001;Berlin;DE;11;030-8853-0;B;002;D;;
100;00000183;Becker GmbH;;Hauptstraße 127;;68301;Mannheim;DE;06;;B;005;D;;
100;00000184;Harvey Parts & C0.;;Hauptstr.;51;72345;Stuttgart;DE;08;;B;008;D;;
100;00000185;Holmes & Sherlock;;Towerbridge 12;;12345;London NW 12;GB;;;B;009;E;;
100;00000186;Meier & Mueller KG;Fa;Hauptstr. 123;;69101;Heidelberg;DE;;;B;008;D;;
100;00000187;Schmidt & Co. KG;;Seitenstr. 32;;75010;Karlsruhe;DE;;;B;012;D;;
100;00000189;Schultze AG;Firma;Nebenstr. 99;;60900;Frankfurt;DE;;;B;005;D;;
100;00000190;Huber & Wagner;Fa;Mallinckrodstr. 66;;68088;Mannheim;DE;;;B;000;D;;
100;00000191;BROWER & CO;;7TH Avenue;;12345;Pittsburg;DE;OH;;B;000;D;;
100;00000192;Verleihnix;Autohaus;Am alten Hafen 11;;20001;Hamburg;DE;;;B;000;D;;
100;00000193;Automatix;Fa;Neurottstr. 16;;69190;Walldorf;DE;;;B;005;D;;
100;00000194;Techno Graph ltd.;;1234 West Street;;54323;Rochester;US;NY;;B;005;E;;
100;00000195;Becker Berlin;Firma;Calvinstr. 36;;13467;Berlin;DE;11;030-8853-0;B;007;D;Dummy162@wonderworld.com;
100;00000196;Lampen-Markt GmbH;Firma;Auf der Schanz 54;;65936;Frankfurt;DE;06;069-467653-0;B;002;D;User163@dennerich.net;
100;00000197;Food & Stuff;Firma;Bernauer Str. 1;;80523;Muenchen;DE;09;089-120045-0;B;000;D;;
100;00000198;Karsson AG;Firma;Lochhausenerstr. 46;;81247;Muenchen;DE;09;089-456897-0;B;008;D;Contact165@wonderworld.com;
100;00000199;Becker AG;Firma;Industriestr. 23;;12099;Berlin;DE;11;030-982699-0;B;010;D;User166@nightghost.com;
100;00000200;Phunix KG;Firma;Langschneise 15;;60529;Frankfurt;DE;06;069-76889-0;B;011;D;;
100;00000201;P.S.G. GmbH;;Augsburgerstr. 345;;90431;Nuernberg;DE;;;B;000;D;Dummy168@dennerich.net;
100;00000202;Buy & Fly Supermarkt;;Saalburgstr. 765;;60385;Frankfurt;DE;;069-465789-0;B;012;D;User169@wonderworld.com;
100;00000203;Hitech AG;Firma;Motorstreetse 7;48524;21017;Hamburg;DE;02;040-82597-0;B;014;D;Contact170@nightghost.com;
100;00000204;Star Markt;Firma;Ludwigstr. 44;;60549;Frankfurt;DE;06;069-345658-0;B;015;D;;
100;00000205;Super Markets Inc.;;Hauptstr.78;;12437;Berlin;DE;11;;B;000;E;;
100;00000206;J & P Inc.;Firma;Lindenstr. 19;;70563;Stuttgart;DE;08;0711-805964;B;000;D;;
100;00000207;Automobile Courier Hmbg.;Firma;Am Wall 156;;21017;Hamburg;DE;02;040-2251-0;B;018;D;;
100;00000208;Waffles and Wafers Inc.;;Am Reisenbrook 17;;22359;Hamburg;DE;02;;B;000;E;;
100;00000209;Karpov SR.;Firma;Gorki Park 4;;111111;Moscow;RU;;;B;005;E;User176@wonderworld.com;
100;00000210;Werk Hamburg 1000;;Altersdorferstr. 13;;22299;Hamburg;DE;02;;B;000;D;Dummy177@dennerich.net;
100;00000211;Werk 2000 London;;Lancaster drive 435;;20001;London;GB;LO;;B;020;E;User178@wonderworld.com;
100;00000212;Werk 1200 Dresden;;Pilnizerstr. 241;;10069;Dresden;DE;;;B;002;D;;
100;00000213;Supermarket;;Mac Arthur Boulevard;;19113;Boston;US;;;B;005;E;;
100;00000214;ALDO Supermarkt;Firma;Birkacher Str. 76;;70599;Stuttgart;DE;08;0711-564321-0;B;012;D;;
100;00000215;Russian Prisunic;Firma;Gagarine Park;;150021;Moscow;RU;;;B;015;E;;
100;00000216;Minerva GmbH;Firma;Hammerbrookstreetse 45;90 08 54;20097;Hamburg;DE;02;040-936247;B;001;D;;
100;00000217;Christal Clear;Firma;An der Breiten Wiese 122;;30625;Hannover;DE;03;0511-347589-0;B;020;D;;
100;00000218;Becker Koeln;Firma;Wahnheider Str. 57;;51105;Koeln;DE;05;0221-5689-100;B;013;D;;
100;00000219;NSM Pumpentechnik AG;Firma;Deichstraße 45;;26721;Emden;DE;03;02670-8560-0;B;012;D;;
100;00000220;FAST International;Firma;Faberstr. 45;;81373;Muenchen;DE;09;089-243567-0;B;007;D;;
100;00000221;Superplus;;Regensburger Platz 23;;81679;Muenchen;DE;09;089-2499239;B;005;D;;
100;00000223;NSM Marschfelden GmbH;Firma;Rastenburgerstraße;;28779;Bremen;DE;04;03266-288817;B;002;D;;
100;00000225;Technik und Systeme GmbH;Fa.;Schwalbenweg 43;;52078;Aachen;DE;05;0241-77729;B;005;D;;
100;00000226;A.I.T. GmbH;Firma;Landsbergerstr. 54;;50997;Koeln;DE;05;0221-9933-8700;B;002;D;;
100;00000227;Robichaud Distributors;Ets.;120 Rue de la Paix;;89823;Lyon;FR;;;B;010;F;;
100;00000228;British Railways;Firma;London Road;;DE2 8UP;Manchester;GB;GM;00-44-81-844887;B;016;E;;
100;00000230;TALPA GmbH;Firma;Nackenbergerstr. 92;;30625;Hannover;DE;03;0511-403266-0;B;012;D;;
100;00000231;Henderson Inc.;Messrs.;100 Industrial Drive;;60804;Chicago;US;IL;708-454-8723;B;012;E;;
100;00000232;Huntington Equipment;;340 State Street;;30432;San Francisco;US;CA;415-454-9877;B;000;E;;
100;00000234;Smart Mart Inc.;;1300 State Street;;19003;Philadelphia;US;PA;215-090-7659;B;002;E;;
100;00000235;West Coast Computer Cente;;1400 Washington Circle;;30439;Los Angeles;US;CA;;B;005;E;;
100;00000236;Electricité, Gaz et Eau;Ets.;21 Rue de Moselle;;92132;Issy-les-Moulineaux;FR;57;00-1-405-555-888;B;011;F;;
100;00000237;Wheels Inc.;;100 Madison;;11012;New York;US;NY;;B;002;E;;
100;00000238;Spokes Inc.;;1211 Bender Lane;;19150;Chicago;US;IL;;B;013;E;;
100;00000239;Cycles Inc.;;949 5th Street;;19139;Philadelphia;US;PA;;B;007;E;;
100;00000240;The Bikes Shop;;845 South 7th Street;;93456;Matavan;US;NJ;;B;005;E;;
100;00000241;Sports Equipment;;678 Avenue of America;;34567;New York;US;;;B;005;E;Contact204@nightghost.com;
100;00000242;Oesterreich. Wasserwerke;;Wendelsteinstr. 78;;6010;Innsbruck;AT;T;00-43-444-220551;B;009;D;User205@wonderworld.com;
100;00000243;EWI Transport GmbH;Firma;Dieselstraße 14;;40235;Duesseldorf;DE;05;0211-33600-0;B;000;D;;
100;00000244;Reserv.f.Kreditprozess;Fa;;55432;60441;Frankfurt;DE;06;;B;000;D;;
100;00000245;IDES UK;Comp;Hyde Park 7;;L3B 6H7;London;GB;GM;;B;010;E;;
100;00000246;Carbor GmbH;Firma;Kappelerstreetse 105;;40597;Duesseldorf;DE;05;0211-9986-0;B;005;D;Dummy209@dennerich.net;
100;00000247;Nobil North Sea Limited;;Manchester Rd 20;;AB1 1SA;Avon;GB;AV;00-44-934-66799;B;012;E;;
100;00000248;COMPU Tech. AG;;Glogauerstr. 187;;51069;Koeln;DE;05;0221-454321-0;B;005;D;;
100;00000249;N.I.C. HiTech;Firma;Am Roemerhof 23;;60486;Frankfurt;DE;06;069-987654-9;B;000;D;User212@wonderworld.com;
100;00000250;PEM GmbH;Firma;Jakobstr. 175;;90023;Nuernberg;DE;09;09256-5648-0;B;007;D;;
100;00000251;HTG Komponente GMBH;;Werner Straße 12;;30132;Hannover;DE;03;0511-123456;B;013;D;;
100;00000252;HTG Components;;4938 Locust Street;;19131;Philadelphia;US;PA;215-783-6565;B;004;E;;
100;00000253;Motomarkt GmbH;Firma;Mannheimer Str. 14;;69121;Heidelberg;DE;08;;B;006;D;Contact216@nightghost.com;
100;00000255;Alles fuer's Motorrad;Firma;Franz-Luipold Stasse 99;;80199;Muenchen;DE;;;B;006;D;User217@wonderworld.com;
100;00000256;Hot Wheels GmbH;Firma;Bummelweg 53;;60000;Frankfurt;DE;;;B;006;D;;
100;00000257;Synergistics Test Custome;Fa;Hauptstr. 100;;10317;Berlin;DE;11;;B;006;E;Dummy219@dennerich.net;
100;00000258;Thomas Bush Inc.;;2800 South 25th Ave;;60153;Broadview;US;IL;(708)450-6486;B;004;E;User220@wonderworld.com;
100;00000259;Davis Integration System;;800 Peachstreet;;19760;Atlanta;US;GA;;B;003;E;;
100;00000260;Arrowspace;;2350 East;;90245;El Segundo;US;CA;(319)312-5518;B;002;E;;
100;00000261;Pro Merchandising GmbH;;Casterfeldstr.;2500;68161;Mannheim;DE;08;00-49-6202123444;B;003;D;Contact223@nightghost.com;
100;00000262;Booktree inc.;;9862 Scranton Road;;92121-3707;San Diego;US;CA;(619)517-4456;B;004;E;User224@wonderworld.com;
100;00000263;Leading Edge Technologies;;100 Main Street;;90210;Los Angeles;US;CA;800-333-3301;B;010;E;;
100;00000264;Hershay Foods Corporation;;100 Ocean Drive;;33131;Miami Beach;US;FL;305-555-1234;B;010;E;Dummy226@dennerich.net;
100;00000265;Hever Industrial UK;;;;HP12 3TL;High Wycombe;GB;HA;00-170866645;B;000;E;;
100;00000266;Damien Foods Internationa;;;;HP12 3TL;Salem;GB;HA;;B;012;E;User229@nightghost.com;
100;00000267;IMB International Corpora;;1835 Market Street;;19001;Philadelphia;US;PA;215-419-9000;B;020;E;Contact229@wonderworld.com;
100;00000268;IMB of USA Corporation;;456 Bishop Ave;;19018;Secane;US;PA;;B;000;E;;
100;00000269;IMB PC Corp.;;789 Santa Monica Blvd.;;08934;Santa Monica;US;PA;;B;002;E;User231@dennerich.net;
100;00000270;RJB International Foods C;;777 Arlington Blvd.;;46515;Elkhart;US;IN;;B;020;E;Dummy232@nightghost.com;
100;00000271;RJB Snack Food Division;;100 Mission Ave;;64112;Kansas City;US;MO;;B;004;E;User233@wonderworld.com;
100;00000272;RJB Health Foods Division;;4321 Buffalo Rd;;07865;Chicago;US;IL;;B;008;E;Contact234@dennerich.net;
100;00000273;Candid International Copi;;345 Candid Dr;;33614;Tampa;US;FL;;B;015;E;;
100;00000274;Candid Mini Copiers Divis;;9867 Midland Ave;;19078;Valley Forge;US;PA;;B;015;E;;
100;00000275;Candid Corporate Copiers;;765 Larson Dr;;87451;San Diego;US;CA;;B;011;E;;
100;00000276;Blip Pens Corporation;;134 Ballpoint St;;08361;Daytona;US;FL;;B;005;E;;
100;00000277;Randy Maps Incorporated;;345 Printit Dr;;19018;Secane;US;PA;;B;008;E;;
100;00000278;PH Desktop Computers Corp;;87 Ocean Dr.;;76090;Foster City;US;CA;;B;005;E;;
100;00000279;PH Monitor Corporation;;4321 Callahan dr;;87878;Chicago;US;IL;;B;012;E;;
100;00000280;PH Keyboard Corporation;;987 Syracuse Street;;45236;Boston;US;MA;;B;017;E;;
100;00000281;Infix Co.;;365 E. Evelyn Av.;;94221;San Mateo;US;; 415 - 521 3318;B;017;E;;
100;00000282;Roberta Energy Ltd;;;;T2P 4K9;Calgary;CA;NW;00-141777754;B;018;E;;
100;00000283;Eastland Trade;;;;V6E 3K9;Vancouver;CA;NF;00-1706443219;B;018;E;;
100;00000285;Compu Tech;;10001 Bay Avenue;;90844;San Fransisco;US;CA;;B;018;E;;
100;00000286;N.I.C. HiTech;;307 North Business Avenue;;90654;Palo Alto;US;CA;;B;019;E;;
100;00000287;PAE, Inc;;3443 German Town Pike;;19001;Philadelphia;US;PA;;B;019;E;;
100;00000288;British Airways;;23 Picadilly Street;;GB2 8UE;London;GB;LO;1-256523-1;B;020;E;;
100;00000289;Helmle;Mr;572727hyh;;60611;chicago;US;;;P;020;E;;
100;00000290;Hallmann Anlagenbau GmbH;Firma;Wilhelmstraße 19;;59067;Hamm;DE;05;02381-34343-0;B;000;D;;
100;00000292;Flatter & Asche AG;Firma;Daimlerstr. 35;;40235;Duesseldorf;DE;05;0211-34567-0;B;000;D;;
100;00000293;Hitech AG;;Robert-Bosch-Str. 1;;12345;Berlin;DE;;;B;002;D;;
100;00000296;Biker GmbH;Firma;Neckarstr. 96;;69121;Heidelberg;DE;08;06223-697851;B;005;D;;
100;00000298;Hoffmann-La Roche;;340 Kingsland Street;;07110;Nutley;US;NJ;;B;005;E;;
100;00000299;Schering-Plough HealthCar;;3030 Jackson Avenue;;38151;Memphis;US;TN;;B;011;E;User256@nightghost.com;
100;00000300;Minerva Health Care Produ;;103 Revere Street;;38151;Memphis;US;TN;;B;013;E;Contact257@wonderworld.com;
100;00000302;Dr. Ricken & Partner;Firma;Mannheimer Str. 118;;76131;Karlsruhe;DE;08;;B;003;D;User258@dennerich.net;
100;00000303;Harley Sales Hockenheim;;Ringstr. 100;;68766;Hockenheim;DE;;;B;005;D;;
100;00000305;Steyer Motorraeder;Firma;Schimperstr. 31;;68223;Mannheim;DE;;;B;013;D;Dummy260@nightghost.com;
100;00000306;Smart Mart;;1300 State Street;;19003;Philadelphia;US;PA;215-090-7659;B;020;E;User261@wonderworld.com;
100;00000307;SAPSOTA AG;Firma;Elbchaussee 21-27;;21079;Hamburg;DE;02;;B;015;D;;
100;00000308;SAPSOTA AG;;Industriepark;;69190;SAP-CITY;DE;08;;B;020;D;Contact263@dennerich.net;
100;00000309;Buy & Fly Supermarkt;Fa;Saalburgstr. 765;;60385;Frankfurt;DE;06;069-465789-0;B;005;D;User264@nightghost.com;
100;00000311;TECHNOLAND;Firma;CALVINSTR. 57;;81335;MUENCHEN;DE;;;B;010;D;Dummy265@wonderworld.com;
100;00000312;Siemens Nixdorf;;Viale Monza, 347;;20135;Milano;IT;;;B;000;I;User266@dennerich.net;
100;00000313;BASF Chimica;;Via Edison, 11;;20100;Milano;IT;;;B;015;I;Contact267@nightghost.com;
100;00000314;Siemens Nixdorf;;Estrada do Casal do Garoto;;2700;Lisboa;PT;;;B;020;P;User268@wonderworld.com;
100;00000315;SAP Iberoamerica;;Estrada do Casal do Garoto;;2750;Amadora/Lisboa;PT;;;B;011;P;Dummy269@dennerich.net;
100;00000316;Donald D. Debiman;;Hauptstr. 1;;69190;Walldorf;DE;;;B;000;D;User270@nightghost.com;
100;00000317;Kunde GmbH;;Schlossblickstr. 3;;20000;Hamburg;DE;;;B;005;D;Contact271@wonderworld.com;
100;00000318;LAMPEN GMBH;Firma;HEINRICHSTR. 112;;70035;STUTTGART;DE;;;B;020;D;User272@dennerich.net;
100;00000321;CHRISTAL CLEAR  GR01;Firma;KAISERALLEE 17;;10035;BERLIN;DE;;;B;007;D;;
100;00000322;MAFA2;Firma;Rue des Savoyards;;13270;Fos/sur/mer;FR;13;;B;000;E;;
100;00000324;Joe DiMaggio;Mr.;;;12129;Boston;US;;;P;010;E;Dummy275@nightghost.com;
100;00000326;Felippe Gonzaga;Senor;Sangriastr. 69;;12345;Madrid;ES;;;P;005;E;Contact276@wonderworld.com;
100;00000327;AUFTRAGGEBER;HERR;WEGPLATZ 13;;69120;HEIDELBERG;DE;;06221-12345;B;003;D;User277@dennerich.net;
100;00000328;Shower & CO;;Bergstraße 12;;12345;Pittsburg;US;;;B;003;E;Dummy278@nightghost.com;
100;00000329;Becker;Herr;Ahornallee 17;;33332;Guetersloh;DE;;;P;006;D;User279@wonderworld.com;
100;00000330;Glueckschmitt;Frau;Haydnstraße 2;;80000;Muenchen;DE;;;P;003;D;Contact280@dennerich.net;
100;00000331;Hugendubel;Buchhandlung;Platz der Republik 12;;22349;Phantasialand;DE;;;B;020;D;User281@nightghost.com;
100;00000332;Horst Vrsic;Herr;Elzstrasse 38;;79312;Emmendingen;DE;;07641 927813;P;005;D;Horst_Vrsic@Emmendingen.net;
100;00000333;Guenther Legrand;Herr;Jacobistrasse 154;;79104;Freiburg;DE;;0761 475633;P;010;D;Guenther_Legrand@Freiburg.net;
100;00000334;Irmtraut Domenech;Frau;Max-Planck-Str. 150;;63150;Heusenstamm;DE;;06104 554433;P;015;D;Irmtraut_Domenech@Heusenstamm.net;
100;00000335;Mathilde Kirk;Frau;Erlengrund 60;;68789;St. Leon-Rot;DE;;06227 13813;P;000;D;Mathilde_Kirk@St.Leon-Rot.net;
100;00000336;Dominik Gueldenpfennig;Herr;Albert-Schweitzer-Str. 81;;75305;Neuenburg;DE;;07082/8950;P;005;D;Dominik_Gueldenpfennig@Neuenburg.net;
100;00000337;Johann Mechler;Herr;Ausfallstr. 48;;11111;Berlin;DE;;030 72545675;P;010;D;Johann_Mechler@Berlin.net;
100;00000338;Georg Waldmann;Herr;Caspar-David-Friedrich-Str. 19;;69190;Walldorf;DE;;06227/57188;P;015;D;Georg_Waldmann@Walldorf.net;
100;00000339;Roland Sommer;Herr;Gemeindestr. 19;;79761;Waldshut;DE;;07751 800753;P;000;D;Roland_Sommer@Waldshut.net;
100;00000340;Anna Heller;Frau;N7, 88;;68161;Mannheim;DE;;0621/25871;P;005;D;Anna_Heller@Mannheim.net;
100;00000341;Astrid Picard;Frau;Karl-Schwaner-Str. 246;;68219;Mannheim;DE;;0621 801740;P;010;D;Astrid_Picard@Mannheim.net;
100;00000342;Jean-Luc Sudhoff;Herr;216 Rue Balzac;;75839;Paris;FR;;+33 10 3387 23428;P;015;F;Jean-Luc_Sudhoff@Paris.net;
100;00000343;Johann Leisert;Herr;Ausfallstr. 242;;11111;Berlin;DE;;030 72545675;P;000;D;Johann_Leisert@Berlin.net;
100;00000344;Lee Jacqmain;Mr.;114 17th St.;;09765;Boulder;US;;516-865-1547;P;005;E;Lee_Jacqmain@Boulder.net;
100;00000345;Thomas Cesari;Mr.;223 Lake Shore Drive;;60657;Chicago;US; IL;312 781 8000;P;010;E;Thomas_Cesari@Chicago.net;
100;00000346;Johannes Buehler;Herr;Leichhof 264;;55128;Mainz;DE;;06131 125627;P;015;D;Johannes_Buehler@Mainz.net;
100;00000347;Georg Kirk;Herr;Caspar-David-Friedrich-Str. 9;;69190;Walldorf;DE;;06227/57188;P;000;D;Georg_Kirk@Walldorf.net;
100;00000348;Sophie Ryan;Frau;Mutterstadter Str. 94;;67105;Schifferstadt;DE;;0049 6235 93317;P;005;D;Sophie_Ryan@Schifferstadt.net;
100;00000349;Kurt Kirk;Dr.;Waldmann 100;;69207;Kurt;DE;;06221 922 053;P;010;D;Kurt_Kirk@Kurt.net;
100;00000350;Sophie Lindwurm;Frau;Mutterstadter Str. 5;;67105;Schifferstadt;DE;;0049 6235 93317;P;015;D;Sophie_Lindwurm@Schifferstadt.net;
100;00000351;Anna Heller;Frau;N7, 132;;68161;Mannheim;DE;;0621/25871;P;000;D;Anna_Heller@Mannheim.net;
100;00000352;James Babilon;Herr;107 Golden Gate Drive;;22334;San Francisco;US;;+1 240 27589 29874;P;005;E;James_Babilon@SanFrancisco.net;
100;00000353;Claire Pratt;Frau;Meerfeldstr. 210;;68163;Mannheim-Lindenhof;DE;;0049 621 8283279;P;010;D;Claire_Pratt@Mannheim-Lindenhof.net;
100;00000354;Ruth Sommer;Frau;Melissenstr. 160;;41466;Neuss;DE;;02131 465750;P;015;D;Ruth_Sommer@Neuss.net;
100;00000355;Irmtraut Trensch;Frau;Max-Planck-Str. 161;;63150;Heusenstamm;DE;;06104 554433;P;000;D;Irmtraut_Trensch@Heusenstamm.net;
100;00000356;Johannes Henry;Herr;Leichhof 276;;55128;Mainz;DE;;06131 125627;P;005;D;Johannes_Henry@Mainz.net;
100;00000357;Thomas Heller;Mr.;42 Lake Shore Drive;;60657;Chicago;US; IL;312 781 8000;P;010;E;Thomas_Heller@Chicago.net;
100;00000358;Theresia Pratt;Frau;Arndtstrasse 252;;71116;Gaertringen;DE;;07034 / 299934;P;015;D;Theresia_Pratt@Gaertringen.net;
100;00000359;Stephen Leisert;Herr;Arionweg 196;;68723;Schwetzingen;DE;;06202 12345;P;000;D;Stephen_Leisert@Schwetzingen.net;
100;00000360;Hendrik D´Oultrement;Herr;Auf dem Huegel 86;;75757;Elsenz;DE;;07272 757575;P;005;D;Hendrik_D´Oultrement@Elsenz.net;
100;00000361;Jean Heller;M;234 rue Voltaire;;B - 1030;Bruxelles;BE;;+32 2 202 1638;P;010;F;Jean_Heller@Bruxelles.net;
100;00000362;Friedrich Henry;Herr;Friedensallee 13;;63263;Neu-Isenburg;DE;;06227 12345;P;015;D;Friedrich_Henry@Neu-Isenburg.net;
100;00000363;Horst Prinz;Herr;Elzstrasse 127;;79312;Emmendingen;DE;;07641 927813;P;000;D;Horst_Prinz@Emmendingen.net;
100;00000364;Johannes Kreiss;Herr;Leichhof 173;;55128;Mainz;DE;;06131 125627;P;005;D;Johannes_Kreiss@Mainz.net;
100;00000365;Jean Benjamin;M;51 rue Voltaire;;B - 1030;Bruxelles;BE;;+32 2 202 1638;P;010;F;Jean_Benjamin@Bruxelles.net;
100;00000366;Gisela Leisert;Frau;Goeckinghofstr. 33;;58332;Schwelm;DE;;02336/934587;P;015;D;Gisela_Leisert@Schwelm.net;
100;00000367;Amelie Trensch;Frau;Froschstr. 261;;68753;Amelie;DE;;07254 953350;P;000;D;Amelie_Trensch@Amelie.net;
100;00000368;Roland Jacqmain;Herr;Gemeindestr. 204;;79761;Waldshut;DE;;07751 800753;P;005;D;Roland_Jacqmain@Waldshut.net;
100;00000369;Friedrich Cesari;Herr;Friedensallee 136;;63263;Neu-Isenburg;DE;;06227 12345;P;010;D;Friedrich_Cesari@Neu-Isenburg.net;
100;00000370;Illya Heller;Herr;Im Warmet 28;;69231;Rauenberg;DE;;0800 700707;P;015;D;Illya_Heller@Rauenberg.net;
100;00000371;Mathilde Miguel;Frau;Erlengrund 62;;68789;St. Leon-Rot;DE;;06227 13813;P;000;D;Mathilde_Miguel@St.Leon-Rot.net;
100;00000372;Thomas Marshall;Mr.;31 Lake Shore Drive;;60657;Chicago;US; IL;312 781 8000;P;005;E;Thomas_Marshall@Chicago.net;
100;00000373;Siegfried Hunter;Herr;Schillerstr. 244;;15344;Strausberg;DE;;03342 365749;P;010;D;Siegfried_Hunter@Strausberg.net;
100;00000374;Theresia Leisert;Frau;Arndtstrasse 163;;71116;Gaertringen;DE;;07034 / 299934;P;015;D;Theresia_Leisert@Gaertringen.net;
100;00000375;Andrej Lindwurm;Herr;267 Poklukarjeva;;1000;Ljubljana;SI;;00386 61 277543;P;000;D;Andrej_Lindwurm@Ljubljana.net;
